Date,Open,High,Low,Close,Adj Close,Volume,Year,Month,Quarter,Daily_Return_%,MA_30,Volatility_30
2015-09-22,51.806,52.529999,51.174,52.188,52.188,18322000,2015,9,3,-1.2339137017411073,49.30559996666667,2.3985208253195824
2015-09-23,52.389999,52.416,51.515999,52.212002,52.212002,13004000,2015,9,3,0.045991415651092105,49.463533399999996,2.429547168908562
2015-09-24,51.905998,52.689999,51.242001,52.624001,52.624001,17241000,2015,9,3,0.7890886850115519,49.629866799999995,2.4704434842951644
2015-09-25,53.321999,53.382,51.23,51.382,51.382,18867000,2015,9,3,-2.3601417155643567,49.72586683333334,2.4810387427520397
2015-09-28,51.470001,51.958,49.321999,49.686001,49.686001,24505500,2015,9,3,-3.3007648592892513,49.76106683333333,2.4724310262549993
2015-09-29,50.091999,50.945999,49.091999,49.330002,49.330002,18516000,2015,9,3,-0.7164975905386228,49.70546686666667,2.4623902760580454
2015-09-30,50.400002,50.48,48.467999,49.68,49.68,24648000,2015,9,3,0.7095033160549935,49.623333499999994,2.4189584066601117
2015-10-01,49.501999,49.700001,47.425999,47.976002,47.976002,22865000,2015,10,4,-3.4299476650563543,49.52086693333333,2.4215467992292505
2015-10-02,47.119999,49.540001,46.986,49.514,49.514,22120000,2015,10,4,3.2057652490509847,49.55680023333333,2.4128760569856573
2015-10-05,49.768002,49.967999,48.826,49.23,49.23,18449500,2015,10,4,-0.5735751504625131,49.6593336,2.3271227206010914
2015-10-06,48.0,48.605999,47.116001,48.292,48.292,26126000,2015,10,4,-1.9053422709729761,49.809933666666666,2.0644905791623995
2015-10-07,47.326,47.540001,45.824001,46.391998,46.391998,34070000,2015,10,4,-3.934403213782822,49.889466899999995,1.8699843532278908
2015-10-08,46.015999,46.144001,44.262001,45.344002,45.344002,30666000,2015,10,4,-2.2590016493792664,49.90200033333333,1.8368272422292027
2015-10-09,44.186001,44.874001,43.672001,44.138,44.138,30792000,2015,10,4,-2.6596726067540377,49.75333366666667,2.106675145211169
2015-10-12,44.598,44.599998,43.054001,43.116001,43.116001,19181500,2015,10,4,-2.3154628664642685,49.5340004,2.4304959765167733
2015-10-13,42.655998,44.504002,42.226002,43.849998,43.849998,25857500,2015,10,4,1.7023772682443372,49.33526700000001,2.6415627600382163
2015-10-14,44.133999,44.189999,43.085999,43.375999,43.375999,15522000,2015,10,4,-1.0809555795190717,49.1902669,2.844535905586777
2015-10-15,43.285999,44.346001,42.740002,44.262001,44.262001,14221000,2015,10,4,2.04260886302583,49.014400333333334,2.982068059377705
2015-10-16,44.608002,46.096001,44.574001,45.402,45.402,21672500,2015,10,4,2.575570408576877,48.890667066666666,3.0539368952602435
2015-10-19,45.299999,46.23,44.987999,45.619999,45.619999,12539500,2015,10,4,0.48015285670235386,48.798466966666666,3.110920383081688
2015-10-20,45.543999,45.720001,40.400002,42.605999,42.605999,74500000,2015,10,4,-6.6067515696350725,48.5642003,3.3044330875483907
2015-10-21,42.397999,42.962002,41.759998,42.018002,42.018002,20757500,2015,10,4,-1.3800803027761321,48.30540033333333,3.5037881658730785
2015-10-22,42.312,43.150002,41.880001,42.344002,42.344002,14126000,2015,10,4,0.7758579287039824,48.060333766666666,3.656935737236539
2015-10-23,43.0,43.07,41.537998,41.818001,41.818001,21177500,2015,10,4,-1.242208991016014,47.78600046666667,3.8082502504524083
2015-10-26,42.276001,43.175999,42.0,43.051998,43.051998,16957000,2015,10,4,2.950875150631882,47.53313373333334,3.8637973085425807
2015-10-27,42.967999,43.419998,41.501999,42.07,42.07,17597000,2015,10,4,-2.280958017325929,47.245000366666666,3.9399643273111953
2015-10-28,42.262001,42.689999,41.66,42.591999,42.591999,13643000,2015,10,4,1.2407867839315356,46.9164003,3.901791357493236
2015-10-29,42.349998,42.75,42.127998,42.326,42.326,9025000,2015,10,4,-0.6245280950537224,46.580133599999996,3.8459616114093174
2015-10-30,42.080002,42.326,40.778,41.386002,41.386002,22194500,2015,10,4,-2.220852431129805,46.222200300000004,3.811743427196331
2015-11-02,41.784,43.16,41.444,42.757999,42.757999,19639500,2015,11,4,3.3151233115003453,45.8861336,3.649135200624146
2015-11-03,42.77,42.888,41.549999,41.669998,41.669998,41662500,2015,11,4,-2.5445554643471424,45.535533533333336,3.525982918633346
2015-11-04,45.400002,46.548,45.040001,46.326,46.326,63632000,2015,11,4,11.173511455412122,45.339333466666666,3.298060468674964
2015-11-05,46.116001,46.916,45.838001,46.354,46.354,22484000,2015,11,4,0.060441220912665905,45.130333433333334,3.00626712902554
2015-11-06,46.139999,46.672001,45.900002,46.472,46.472,12226500,2015,11,4,0.2545627130344785,44.96666676666666,2.7792628051506623
2015-11-09,46.598,46.598,44.862,45.066002,45.066002,19254500,2015,11,4,-3.0254734033396513,44.8126668,2.6328889512144906
2015-11-10,44.695999,44.740002,43.216,43.299999,43.299999,23085000,2015,11,4,-3.918703505138965,44.6116667,2.503107296606317
2015-11-11,43.554001,43.896,42.726002,43.816002,43.816002,16739000,2015,11,4,1.1916928681684258,44.416200100000005,2.3156119481263477
2015-11-12,43.57,43.799999,42.532001,42.588001,42.588001,14579500,2015,11,4,-2.802631330900518,44.23660006666667,2.2376260462100883
2015-11-13,42.59,42.598,41.304001,41.438,41.438,17151500,2015,11,4,-2.700293446503854,43.96740006666667,2.059538719985408
2015-11-16,41.217999,42.995998,41.16,42.862,42.862,14627000,2015,11,4,3.4364592885756995,43.7551334,1.8116912421555207
2015-11-17,43.040001,43.200001,42.279999,42.799999,42.799999,10743500,2015,11,4,-0.14465260603798713,43.5720667,1.6028880209838023
2015-11-18,42.900002,44.276001,42.504002,44.214001,44.214001,14059500,2015,11,4,3.303743067844467,43.49946680000001,1.5178273375406224
2015-11-19,44.108002,45.237999,44.060001,44.360001,44.360001,12522000,2015,11,4,0.33021214252921816,43.46666676666667,1.486909879590769
2015-11-20,44.698002,45.0,42.716,44.001999,44.001999,22003500,2015,11,4,-0.8070378537637923,43.46213339999999,1.4849986004658704
2015-11-23,43.470001,43.835999,42.936001,43.549999,43.549999,12631000,2015,11,4,-1.027226058525199,43.4766,1.4836236941336558
2015-11-24,43.074001,44.200001,43.0,43.650002,43.650002,12401500,2015,11,4,0.22962801905002106,43.46993346666667,1.4823367807486576
2015-11-25,44.268002,46.166,44.076,45.928001,45.928001,19954000,2015,11,4,5.218783266035132,43.5550002,1.5485090655435714
2015-11-27,46.212002,46.450001,45.402,46.321999,46.321999,9747000,2015,11,4,0.857860110219022,43.6236668,1.6247387973135692
2015-11-30,46.358002,46.855999,45.816002,46.051998,46.051998,13299000,2015,11,4,-0.5828785584145457,43.6453334,1.6533534243176786
2015-12-01,46.212002,47.599998,46.209999,47.438,47.438,18670000,2015,12,4,3.00964574870346,43.705933433333335,1.7582180792428808
2015-12-02,47.400002,47.720001,46.245998,46.397999,46.397999,14907500,2015,12,4,-2.1923373666680845,43.83233343333334,1.8119017069016445
2015-12-03,47.096001,47.490002,46.0,46.542,46.542,14698000,2015,12,4,0.3103603670494559,43.98313336666667,1.8436743843005086
2015-12-04,46.492001,46.653999,45.532001,46.076,46.076,12868000,2015,12,4,-1.0012461862403899,44.1075333,1.8551326807255202
2015-12-07,45.540001,47.125999,45.23,46.226002,46.226002,15721000,2015,12,4,0.3255534334577703,44.25446666666666,1.8420590960110728
2015-12-08,45.504002,45.759998,44.84,45.344002,45.344002,13438000,2015,12,4,-1.908017050663391,44.330866799999995,1.8379928766116815
2015-12-09,45.34,45.5,44.144001,44.903999,44.903999,15289000,2015,12,4,-0.9703664886041685,44.425333433333336,1.7899870940270455
2015-12-10,44.942001,45.698002,44.728001,45.414001,45.414001,10358500,2015,12,4,1.135760759303417,44.519400166666664,1.7642860430570522
2015-12-11,45.048,45.150002,43.327999,43.403999,43.403999,16343500,2015,12,4,-4.4259522520378685,44.55533346666667,1.72869126718544
2015-12-14,43.501999,44.183998,42.973999,43.716,43.716,14135500,2015,12,4,0.7188300783068424,44.63300006666667,1.6309684780992653
2015-12-15,44.363998,44.444,43.599998,44.217999,44.217999,11222000,2015,12,4,1.1483186933845646,44.68166673333333,1.5944648942627113
2015-12-16,44.419998,46.976002,44.146,46.902,46.902,25521500,2015,12,4,6.069928673163161,44.8560668,1.5388587400181744
2015-12-17,46.787998,47.551998,45.962002,46.678001,46.678001,16493000,2015,12,4,-0.47758944181484075,44.86780016666667,1.551741078762451
2015-12-18,46.577999,47.18,45.858002,46.091999,46.091999,15071000,2015,12,4,-1.2554136583526776,44.8590668,1.5438051464748128
2015-12-21,46.338001,47.166,46.216,46.512001,46.512001,9766000,2015,12,4,0.9112253951059746,44.860400166666665,1.5452628412071117
2015-12-22,46.998001,47.310001,45.925999,45.990002,45.990002,9807500,2015,12,4,-1.1222888475600157,44.891200166666664,1.5586527028179455
2015-12-23,46.436001,46.689999,45.625999,45.939999,45.939999,7775000,2015,12,4,-0.10872580523044739,44.979200166666665,1.540133077904917
2015-12-24,46.112,46.375999,45.655998,46.113998,46.113998,3540000,2015,12,4,0.37875272918486136,45.05580003333333,1.5374295273162304
2015-12-28,46.298,46.396,45.108002,45.790001,45.790001,9506500,2015,12,4,-0.7026001085397193,45.16253336666667,1.4698610754157837
2015-12-29,46.012001,47.543999,45.91,47.438,47.438,12031500,2015,12,4,3.5990368290230057,45.36253336666666,1.3488162811639026
2015-12-30,47.32,48.726002,47.133999,47.618,47.618,18489500,2015,12,4,0.3794426409207796,45.521066700000006,1.324052472298402
2015-12-31,47.702,48.689999,47.674,48.001999,48.001999,13575000,2015,12,4,0.8064156411440981,45.6944667,1.2957373401057655
2016-01-04,46.144001,46.276001,43.799999,44.681999,44.681999,34135500,2016,1,1,-6.916378628315045,45.710066633333334,1.280020659839376
2016-01-05,45.271999,45.377998,44.0,44.686001,44.686001,15934000,2016,1,1,0.008956627030043407,45.7209333,1.2695047157031927
2016-01-06,44.0,44.009998,43.195999,43.807999,43.807999,18895500,2016,1,1,-1.9648256285005106,45.71446663333334,1.2790210756621818
2016-01-07,42.838001,43.688,42.734001,43.130001,43.130001,17771500,2016,1,1,-1.5476579973442761,45.7004667,1.3055533240709245
2016-01-08,43.571999,44.088001,42.153999,42.200001,42.200001,18140500,2016,1,1,-2.1562716866155407,45.65213333333333,1.4069824175888004
2016-01-11,42.801998,42.889999,40.599998,41.57,41.57,20457000,2016,1,1,-1.4928933295522917,45.50686663333333,1.590521746281632
2016-01-12,42.32,42.748001,41.062,41.993999,41.993999,15459500,2016,1,1,1.019963916285782,45.36259996666667,1.7061191638582591
2016-01-13,42.402,42.529999,40.0,40.062,40.062,20632000,2016,1,1,-4.600654965010609,45.16293336666667,1.955007039945371
2016-01-14,40.442001,42.0,38.675999,41.236,41.236,32453500,2016,1,1,2.930457790424845,44.95620003333333,2.032513651883082
2016-01-15,39.793999,41.014,39.450001,40.998001,40.998001,27893000,2016,1,1,-0.5771631584052694,44.7762001,2.136858769757857
2016-01-19,41.742001,42.094002,40.155998,40.944,40.944,20193500,2016,1,1,-0.1317161780643894,44.5896001,2.220142261475057
2016-01-20,39.880001,40.256001,38.25,39.740002,39.740002,29193000,2016,1,1,-2.9405969128565967,44.378400166666665,2.3701663908420696
2016-01-21,40.310001,40.646,39.004002,39.993999,39.993999,15831000,2016,1,1,0.6391469230424329,44.170666733333334,2.473498977534338
2016-01-22,40.959999,41.099998,39.806,40.509998,40.509998,15620500,2016,1,1,1.2901910609139255,44.00953326666667,2.550676574672028
2016-01-25,40.012001,40.714001,39.175999,39.276001,39.276001,13493500,2016,1,1,-3.0461541864307273,43.82193333333333,2.6859983399916825
2016-01-26,39.34,39.563999,37.776001,38.712002,38.712002,24821000,2016,1,1,-1.43598886251175,43.598533366666665,2.8241722486642873
2016-01-27,38.476002,38.652,37.153999,37.613998,37.613998,18086000,2016,1,1,-2.8363400063887045,43.40553333333333,3.028382220687498
2016-01-28,38.158001,38.256001,36.481998,37.939999,37.939999,22964000,2016,1,1,0.8667012743500457,43.212999966666665,3.1873968972752755
2016-01-29,37.990002,38.748001,37.616001,38.240002,38.240002,14261500,2016,1,1,0.7907301209997275,43.0137334,3.307019395706428
2016-02-01,37.751999,39.903999,36.549999,39.388,39.388,26488000,2016,2,1,3.00208666307078,42.76326673333334,3.2868613066510846
2016-02-02,38.484001,38.624001,36.046001,36.556,36.556,28868000,2016,2,1,-7.190007108764096,42.4258667,3.3890803994847163
2016-02-03,36.717999,36.787998,34.035999,34.695999,34.695999,39657000,2016,2,1,-5.088086770981503,42.046000033333335,3.5963174688026496
2016-02-04,34.139999,35.195999,33.397999,35.066002,35.066002,21927000,2016,2,1,1.0664140265855826,41.664466733333335,3.711490354509241
2016-02-05,34.259998,34.599998,31.548,32.52,32.52,47188000,2016,2,1,-7.260599597296535,41.215466666666664,3.9755400569790265
2016-02-08,31.42,31.43,29.200001,29.598,29.598,46565000,2016,2,1,-8.985239852398541,40.670733366666674,4.40252646326703
2016-02-09,28.464001,31.958,28.209999,29.65,29.65,43258000,2016,2,1,0.17568754645584939,40.12193343333333,4.71562674226686
2016-02-10,30.1,30.993999,28.348,28.733999,28.733999,52032500,2016,2,1,-3.0893794266441787,39.55340003333333,5.0266122323887945
2016-02-11,30.4,32.652,29.4,30.094,30.094,71262000,2016,2,1,4.7330724832279625,38.975266700000006,5.085558570793445
2016-02-12,31.0,31.402,28.74,30.208,30.208,36179000,2016,2,1,0.3788130524357003,38.39493336666666,5.058583679705196
2016-02-16,31.74,32.59,30.822001,31.034,31.034,27969000,2016,2,1,2.734375,37.8293334,4.893272393417744
2016-02-17,31.799999,33.868,31.336,33.736,33.736,29126000,2016,2,1,8.70657988013146,37.46446676666666,4.771256790492751
2016-02-18,34.484001,34.59,32.953999,33.354,33.354,19438000,2016,2,1,-1.132321555608251,37.08673339999999,4.626187657134694
2016-02-19,32.731998,33.498001,32.5,33.316002,33.316002,14797000,2016,2,1,-0.1139233675121476,36.73700016666667,4.495286262688658
2016-02-22,34.023998,35.782001,33.970001,35.548,35.548,25300500,2016,2,1,6.69947732624101,36.4842668,4.333698730934257
2016-02-23,35.231998,36.346001,34.736,35.442001,35.442001,29922000,2016,2,1,-0.2981855519297971,36.25900013333334,4.199925058625328
2016-02-24,34.549999,35.900002,33.568001,35.799999,35.799999,26978000,2016,2,1,1.0100953385786537,36.066666766666664,4.078691233559198
2016-02-25,35.73,37.703999,35.040001,37.486,37.486,28753500,2016,2,1,4.7095001315502705,35.91640013333333,3.9332349622197142
2016-02-26,37.740002,38.400002,37.0,38.068001,38.068001,30325500,2016,2,1,1.5525822973910364,35.8499335,3.877212980583417
2016-02-29,38.48,39.27,37.844002,38.386002,38.386002,22495000,2016,2,1,0.8353498782349922,35.75493356666666,3.7742403477804416
2016-03-01,38.849998,39.189999,36.540001,37.27,37.27,33561000,2016,3,1,-2.90731501551007,35.630666866666665,3.6551532808401856
2016-03-02,36.745998,37.703999,36.299999,37.667999,37.667999,24312000,2016,3,1,1.0678803327072606,35.521466833333335,3.5379991106605018
2016-03-03,37.655998,39.484001,36.844002,39.147999,39.147999,24145000,2016,3,1,3.929064562203033,35.5017334,3.515236333133783
2016-03-04,39.599998,40.806,39.5,40.208,40.208,32445500,2016,3,1,2.707676067939002,35.508866766666664,3.5248706329768873
2016-03-07,39.535999,41.939999,39.48,41.057999,41.057999,26647000,2016,3,1,2.1140046756864317,35.52713346666667,3.5529891308664254
2016-03-08,40.700001,41.5,40.439999,40.52,40.52,20893500,2016,3,1,-1.310339064502386,35.568600100000005,3.6051273120395564
2016-03-09,40.903999,41.874001,40.557999,41.743999,41.743999,16043000,2016,3,1,3.0207280355380117,35.66966666666667,3.736398264264008
2016-03-10,42.0,42.658001,40.133999,41.035999,41.035999,25962500,2016,3,1,-1.6960521678816787,35.78373336666667,3.848359478975462
2016-03-11,41.585999,41.883999,41.066002,41.5,41.5,16715500,2016,3,1,1.1307169590290878,35.90240006666667,3.9701038763201137
2016-03-14,42.529999,43.344002,42.127998,43.029999,43.029999,20328500,2016,3,1,3.686744578313239,36.06206663333333,4.159175565914001
2016-03-15,42.854,43.793999,42.299999,43.667999,43.667999,15902500,2016,3,1,1.4826865322493,36.20473326666666,4.346386773709332
2016-03-16,43.599998,44.515999,43.403999,44.386002,44.386002,17583500,2016,3,1,1.6442315115011263,36.46573333333334,4.596128056867669
2016-03-17,44.293999,45.700001,44.0,45.276001,45.276001,18914500,2016,3,1,2.005134411520104,36.81840006666667,4.854308581550017
2016-03-18,45.82,46.896,45.612,46.548,46.548,23559000,2016,3,1,2.809433191769739,37.20113333333334,5.154725704661555
2016-03-21,47.068001,47.976002,47.0,47.664001,47.664001,26539000,2016,3,1,2.397527283664158,37.70593336666666,5.415426922817097
2016-03-22,47.442001,47.798,46.512001,46.848,46.848,21580000,2016,3,1,-1.7119859493121448,38.28093336666666,5.440583965819381
2016-03-23,46.473999,46.945999,44.405998,44.515999,44.515999,24744000,2016,3,1,-4.977802681010923,38.77646666666667,5.302618409527268
2016-03-24,43.155998,45.778,43.0,45.549999,45.549999,24804500,2016,3,1,2.322760408005209,39.336999999999996,5.088929000582109
2016-03-28,46.321999,46.962002,45.0,46.051998,46.051998,19628500,2016,3,1,1.102083449002933,39.868933266666666,4.920710321412497
2016-03-29,45.978001,46.476002,45.066002,46.026001,46.026001,20071500,2016,3,1,-0.05645140521371994,40.39619996666667,4.691973550842685
2016-03-30,47.018002,47.099998,45.299999,45.377998,45.377998,20165000,2016,3,1,-1.4079063701406547,40.87433323333333,4.4284855318202005
2016-03-31,45.868,47.484001,45.001999,45.953999,45.953999,40064500,2016,3,1,1.269339824114768,41.28159986666667,4.309589382363476
2016-04-01,48.966,49.580002,46.650002,47.518002,47.518002,79987500,2016,4,2,3.4034100057320327,41.75373326666667,4.185207250640606
2016-04-04,49.824001,50.424,48.728001,49.397999,49.397999,67376500,2016,4,2,3.9563889912711314,42.28979983333333,4.096176943199701
2016-04-05,48.099998,51.312,48.0,51.094002,51.094002,49743500,2016,4,2,3.4333435247043242,42.807999900000006,4.1960057874291605
2016-04-06,50.793999,53.548,50.689999,53.084,53.084,58527500,2016,4,2,3.894778099394136,43.396066533333325,4.361078005688235
2016-04-07,53.290001,53.868,50.902,51.439999,51.439999,44281000,2016,4,2,-3.0969802577047734,43.91739986666666,4.356532922354634
2016-04-08,52.099998,52.164001,49.604,50.014,50.014,36819500,2016,4,2,-2.772159851713829,44.334999866666664,4.319067308894348
2016-04-11,50.200001,51.798,49.060001,49.984001,49.984001,45808500,2016,4,2,-0.05998120526253814,44.73219986666667,4.270503620278888
2016-04-12,49.900002,50.360001,48.726002,49.563999,49.563999,28816000,2016,4,2,-0.8402728705131035,45.10479976666667,4.18447858116749
2016-04-13,49.702,51.099998,49.466,50.905998,50.905998,24628000,2016,4,2,2.7076083993948785,45.55933303333333,4.042267065068153
2016-04-14,50.599998,51.368,50.209999,50.372002,50.372002,20661000,2016,4,2,-1.0489844438370421,45.982799799999995,3.8478237217564857
2016-04-15,50.262001,50.919998,49.824001,50.902,50.902,18762000,2016,4,2,1.0521678292635617,46.37459983333334,3.7243165772789406
2016-04-18,50.445999,51.661999,50.332001,50.776001,50.776001,21357000,2016,4,2,-0.24753251345722704,46.726866533333336,3.619240294419057
2016-04-19,50.624001,50.874001,48.25,49.473999,49.473999,31787500,2016,4,2,-2.5642074491057376,47.00739986666667,3.4884925017057054
2016-04-20,49.251999,50.731998,48.299999,49.993999,49.993999,25970500,2016,4,2,1.0510571421566306,47.323199833333334,3.3049562931225136
2016-04-21,49.798,50.18,49.382,49.658001,49.658001,13915500,2016,4,2,-0.6720766626410524,47.5869999,3.1567958830939844
2016-04-22,49.778,50.799999,49.141998,50.75,50.75,18931500,2016,4,2,2.1990393854154577,47.91079993333333,2.953309132734255
2016-04-25,50.602001,51.476002,50.152,50.363998,50.363998,18351500,2016,4,2,-0.7605950738916234,48.20626653333333,2.7243462979841615
2016-04-26,50.41,51.146,49.877998,50.748001,50.748001,16119000,2016,4,2,0.7624553555100944,48.46353326666667,2.5792334008708178
2016-04-27,50.549999,51.0,49.880001,50.293999,50.293999,16029000,2016,4,2,-0.894620460025608,48.68439993333334,2.434032389448612
2016-04-28,49.970001,50.686001,49.487999,49.542,49.542,12595000,2016,4,2,-1.4952062173461234,48.85626653333334,2.29830526579657
2016-04-29,49.627998,49.686001,47.562,48.152,48.152,27069000,2016,4,2,-2.805700213959872,48.95213316666666,2.201770318035311
2016-05-02,48.299999,48.638,46.964001,48.360001,48.360001,19219500,2016,5,2,0.43196751952150336,49.0125332,2.1579628225920433
2016-05-03,47.472,47.782001,46.324001,46.464001,46.464001,21511000,2016,5,2,-3.920595452427711,48.97253320000001,2.1946312238089107
2016-05-04,46.057999,46.891998,44.080002,44.512001,44.512001,43502500,2016,5,2,-4.2011018379583875,48.894666566666665,2.310967776515726
2016-05-05,45.692001,45.728001,41.958,42.306,42.306,56274000,2016,5,2,-4.955969065511123,48.82099993333333,2.4840982832190233
2016-05-06,42.174,43.273998,41.622002,42.986,42.986,28426000,2016,5,2,1.607337020753552,48.73553330000001,2.639750673269596
2016-05-09,43.144001,43.23,41.360001,41.784,41.784,23882000,2016,5,2,-2.796259247196753,48.593266699999994,2.892293475142393
2016-05-10,41.509998,41.894001,41.0,41.737999,41.737999,20353000,2016,5,2,-0.11009237985830644,48.4503333,3.1204908334260595
2016-05-11,41.518002,43.096001,41.209999,41.792,41.792,25809500,2016,5,2,0.1293809029992099,48.33080003333334,3.3054393014234513
2016-05-12,42.287998,42.334,40.731998,41.456001,41.456001,18252500,2016,5,2,-0.8039792304747384,48.18086676666667,3.5124960147210844
2016-05-13,41.556,42.240002,41.34,41.521999,41.521999,14114000,2016,5,2,0.15920011194519024,47.981,3.7161991513950206
2016-05-16,41.630001,42.630001,41.584,41.658001,41.658001,14747000,2016,5,2,0.3275420338023638,47.72300006666667,3.879519429321652
2016-05-17,41.810001,41.964001,40.804001,40.931999,40.931999,14218000,2016,5,2,-1.7427672537623673,47.38426663333333,4.016265594147418
2016-05-18,41.830002,43.062,41.549999,42.234001,42.234001,28087500,2016,5,2,3.1808903347232187,47.022600000000004,3.973600310462993
2016-05-19,42.723999,43.358002,41.459999,43.042,43.042,34331500,2016,5,2,1.9131481291578378,46.7426667,3.947397074517487
2016-05-20,43.397999,44.110001,43.27,44.056,44.056,45035500,2016,5,2,2.3558384833418433,46.5440667,3.92696102494013
2016-05-23,43.973999,44.52,43.172001,43.243999,43.243999,25512500,2016,5,2,-1.8431110404939055,46.319399966666666,3.916158869548824
2016-05-24,43.32,43.748001,43.035999,43.582001,43.582001,15069000,2016,5,2,0.7816159647954679,46.12000003333333,3.8975050758323575
2016-05-25,43.582001,44.271999,43.301998,43.916,43.916,15634000,2016,5,2,0.7663691256397209,45.8870001,3.8094664266164773
2016-05-26,44.099998,45.051998,43.810001,45.023998,45.023998,20362000,2016,5,2,2.522993897440573,45.7087333,3.716343949748601
2016-05-27,44.998001,45.186001,44.150002,44.608002,44.608002,18251500,2016,5,2,-0.9239428271118899,45.49893336666666,3.5885174551368197
2016-05-31,44.608002,44.950001,44.299999,44.646,44.646,13945000,2016,5,2,0.08518202630998228,45.294599999999996,3.449506496577722
2016-06-01,44.296001,44.48,43.377998,43.911999,43.911999,14913500,2016,6,2,-1.6440464991264614,45.109199999999994,3.3655801966993204
2016-06-02,43.917999,43.981998,43.422001,43.792,43.792,10164000,2016,6,2,-0.2732715493093396,44.9024667,3.2434462653052547
2016-06-03,44.0,44.388,43.602001,43.798,43.798,11145000,2016,6,2,0.013701132626975365,44.70713333333334,3.121330690425031
2016-06-06,43.599998,44.18,43.09,44.136002,44.136002,11247500,2016,6,2,0.7717293027078798,44.48666673333333,2.9059406506507033
2016-06-07,44.448002,46.888,44.304001,46.467999,46.467999,31068000,2016,6,2,5.283661623905123,44.3568001,2.715008956276704
2016-06-08,46.759998,48.169998,46.521999,47.104,47.104,29860000,2016,6,2,1.3686860069012319,44.235333399999995,2.4915302659441125
2016-06-09,46.995998,47.066002,45.411999,45.872002,45.872002,22460500,2016,6,2,-2.615484884510866,44.0879335,2.238714395972894
2016-06-10,45.478001,45.594002,43.683998,43.757999,43.757999,30133000,2016,6,2,-4.608482097642053,43.89513346666667,1.9878101107675308
2016-06-13,43.900002,45.153999,43.532001,43.574001,43.574001,20965000,2016,6,2,-0.42048997715822267,43.7425335,1.8182398929521078
2016-06-14,43.776001,44.439999,42.506001,42.992001,42.992001,17901000,2016,6,2,-1.335658848495458,43.56360016666667,1.5990910319779625
2016-06-15,43.389999,44.380001,43.026001,43.540001,43.540001,14542500,2016,6,2,1.2746557202582665,43.46613349999999,1.5023993582835147
2016-06-16,43.484001,43.608002,42.700001,43.585999,43.585999,12201500,2016,6,2,0.10564538112896038,43.43526676666667,1.489629175969464
2016-06-17,43.562,43.998001,42.900002,43.094002,43.094002,15563000,2016,6,2,-1.1287959695497563,43.4615335,1.4759144137806013
2016-06-20,43.900002,44.75,43.646,43.939999,43.939999,17777500,2016,6,2,1.9631432699149132,43.49333346666666,1.4755926610152847
2016-06-21,44.136002,44.514,43.762001,43.922001,43.922001,22645000,2016,6,2,-0.04096040147838487,43.564600166666665,1.4414241522502955
2016-06-22,39.894001,41.189999,39.150002,39.332001,39.332001,118712000,2016,6,2,-10.450343553336749,43.48440023333333,1.6042923783145102
2016-06-23,39.138,39.509998,38.425999,39.279999,39.279999,50653500,2016,6,2,-0.13221295300994695,43.40066686666667,1.7542195425325526
2016-06-24,38.009998,39.023998,37.945999,38.630001,38.630001,35132500,2016,6,2,-1.6547811011909608,43.30646686666667,1.9293791942156067
2016-06-27,38.172001,39.762001,37.574001,39.709999,39.709999,36027000,2016,6,2,2.795749345178633,43.24606686666666,2.013689604936836
2016-06-28,40.377998,40.810001,39.882,40.358002,40.358002,31062000,2016,6,2,1.6318383689709837,43.202733566666666,2.062439643057716
2016-06-29,41.026001,42.355999,40.599998,42.037998,42.037998,29974500,2016,6,2,4.162733328572621,43.239600200000005,2.0300811956313876
2016-06-30,42.594002,42.700001,41.804001,42.456001,42.456001,24215500,2016,6,2,0.9943456393903372,43.2470002,2.0266909952792065
2016-07-01,41.228001,43.647999,41.200001,43.299999,43.299999,27000000,2016,7,3,1.987935698418708,43.25560016666667,2.0263384706209084
2016-07-05,41.945999,42.908001,41.599998,42.796001,42.796001,25876500,2016,7,3,-1.1639676943179689,43.213600199999995,2.022230348699439
2016-07-06,42.0,43.046001,41.799999,42.888,42.888,24599500,2016,7,3,0.21497102030632043,43.20173356666667,2.0230901492384934
2016-07-07,42.619999,43.624001,42.602001,43.188,43.188,18060000,2016,7,3,0.6994963626189232,43.188600199999996,2.0218149028212116
2016-07-08,43.560001,43.962002,42.900002,43.355999,43.355999,20374000,2016,7,3,0.3889946281374401,43.1699335,2.017447927417237
2016-07-11,43.992001,45.355999,43.902,44.956001,44.956001,27149000,2016,7,3,3.690382039172957,43.16766693333333,2.015330176422929
2016-07-12,44.82,45.5,44.644001,44.93,44.93,22856500,2016,7,3,-0.05783655000808352,43.178400200000006,2.0241039952431774
2016-07-13,45.099998,45.118,44.057999,44.506001,44.506001,17835500,2016,7,3,-0.9436879590474123,43.17373356666667,2.0207623511115194
2016-07-14,44.624001,44.987999,44.209999,44.306,44.306,13379000,2016,7,3,-0.44937984879837023,43.186866933333334,2.0269966808133475
2016-07-15,44.504002,44.549999,43.928001,44.080002,44.080002,11171000,2016,7,3,-0.5100844129463211,43.196467,2.0306402095394795
2016-07-18,43.928001,45.417999,43.66,45.25,45.25,17060500,2016,7,3,2.6542603151424426,43.244867,2.0625258133336213
2016-07-19,45.0,45.82,44.950001,45.051998,45.051998,15575500,2016,7,3,-0.4375734806629894,43.2754002,2.0828528327440456
